IDS_PROPITEM_TXT_000000	一般
IDS_PROPITEM_TXT_017897	褐色浴衣
IDS_PROPITEM_TXT_017898		
IDS_PROPITEM_TXT_017899	褐色浴衣手套
IDS_PROPITEM_TXT_017900		
IDS_PROPITEM_TXT_017901	褐色浴衣鞋
IDS_PROPITEM_TXT_017902		
IDS_PROPITEM_TXT_017903	褐色浴衣套组
IDS_PROPITEM_TXT_017904		
IDS_PROPITEM_TXT_017905	紫色浴衣帽
IDS_PROPITEM_TXT_017906		
IDS_PROPITEM_TXT_017907	紫色浴衣
IDS_PROPITEM_TXT_017908		
IDS_PROPITEM_TXT_017909	紫色浴衣手套
IDS_PROPITEM_TXT_017910		
IDS_PROPITEM_TXT_017911	紫色浴衣鞋
IDS_PROPITEM_TXT_017912		
IDS_PROPITEM_TXT_017913	紫色浴衣套组
IDS_PROPITEM_TXT_017914		
IDS_PROPITEM_TXT_017915	蓝色浴衣帽
IDS_PROPITEM_TXT_017916		
IDS_PROPITEM_TXT_017917	蓝色浴衣
IDS_PROPITEM_TXT_017918		
IDS_PROPITEM_TXT_017919	蓝色浴衣手套
IDS_PROPITEM_TXT_017920		
IDS_PROPITEM_TXT_017921	蓝色浴衣鞋
IDS_PROPITEM_TXT_017922		
IDS_PROPITEM_TXT_017923	蓝色浴衣套组
IDS_PROPITEM_TXT_017924		
IDS_PROPITEM_TXT_017925	紫罗兰浴衣帽
IDS_PROPITEM_TXT_017926		
IDS_PROPITEM_TXT_017927	紫罗兰浴衣
IDS_PROPITEM_TXT_017928		
IDS_PROPITEM_TXT_017929	紫罗兰浴衣手套
IDS_PROPITEM_TXT_017930		
IDS_PROPITEM_TXT_017931	紫罗兰浴衣鞋
IDS_PROPITEM_TXT_017932		
IDS_PROPITEM_TXT_017933	紫罗兰浴衣套组
IDS_PROPITEM_TXT_017934		
IDS_PROPITEM_TXT_017935	玫瑰浴衣帽
IDS_PROPITEM_TXT_017936		
IDS_PROPITEM_TXT_017937	玫瑰浴衣
IDS_PROPITEM_TXT_017938		
IDS_PROPITEM_TXT_017939	玫瑰浴衣手套
IDS_PROPITEM_TXT_017940		
IDS_PROPITEM_TXT_017941	玫瑰浴衣鞋
IDS_PROPITEM_TXT_017942		
IDS_PROPITEM_TXT_017943	玫瑰浴衣套组
IDS_PROPITEM_TXT_017944		
IDS_PROPITEM_TXT_017945	Rose Pink Yukata 头饰 (男)
IDS_PROPITEM_TXT_017946	
IDS_PROPITEM_TXT_017947	Rose Pink Yukata 上衣 (男)
IDS_PROPITEM_TXT_017948	
IDS_PROPITEM_TXT_017949	Rose Pink Yukata 手套s (男)
IDS_PROPITEM_TXT_017950	
IDS_PROPITEM_TXT_017951	Rose Pink Yukata Boots (男)
IDS_PROPITEM_TXT_017952	
IDS_PROPITEM_TXT_017953	Rose Pink Yukata Set Box (男)
IDS_PROPITEM_TXT_017954	
IDS_PROPITEM_TXT_017955	
IDS_PROPITEM_TXT_017956	
IDS_PROPITEM_TXT_017957	
IDS_PROPITEM_TXT_017958	
IDS_PROPITEM_TXT_017959	
IDS_PROPITEM_TXT_017960	
IDS_PROPITEM_TXT_017961	
IDS_PROPITEM_TXT_017962	
IDS_PROPITEM_TXT_017963	
IDS_PROPITEM_TXT_017964	
IDS_PROPITEM_TXT_017965	
IDS_PROPITEM_TXT_017966	
IDS_PROPITEM_TXT_017967	
IDS_PROPITEM_TXT_017968	
IDS_PROPITEM_TXT_017969	
IDS_PROPITEM_TXT_017970	
IDS_PROPITEM_TXT_017971	
IDS_PROPITEM_TXT_017972	
IDS_PROPITEM_TXT_017973	
IDS_PROPITEM_TXT_017974	
IDS_PROPITEM_TXT_017975	
IDS_PROPITEM_TXT_017976 
IDS_PROPITEM_TXT_017977	
IDS_PROPITEM_TXT_017978				
IDS_PROPITEM_TXT_017979	长颈鹿帽(男)
IDS_PROPITEM_TXT_017980	
IDS_PROPITEM_TXT_017981	长颈鹿衣(男)
IDS_PROPITEM_TXT_017982	
IDS_PROPITEM_TXT_017983	长颈鹿手套(男)
IDS_PROPITEM_TXT_017984	
IDS_PROPITEM_TXT_017985	长颈鹿鞋子(男)
IDS_PROPITEM_TXT_017986	
IDS_PROPITEM_TXT_017987	长颈鹿套装(男)
IDS_PROPITEM_TXT_017988	
IDS_PROPITEM_TXT_017989	长颈鹿帽(女)
IDS_PROPITEM_TXT_017990	
IDS_PROPITEM_TXT_017991	长颈鹿衣(女)
IDS_PROPITEM_TXT_017992	
IDS_PROPITEM_TXT_017993	长颈鹿手套(女)
IDS_PROPITEM_TXT_017994	
IDS_PROPITEM_TXT_017995	长颈鹿鞋子(女)
IDS_PROPITEM_TXT_017996	
IDS_PROPITEM_TXT_017997	长颈鹿套装(女)
IDS_PROPITEM_TXT_017998	
IDS_PROPITEM_TXT_017999 
IDS_PROPITEM_TXT_018000
IDS_PROPITEM_TXT_018001 
IDS_PROPITEM_TXT_018002
IDS_PROPITEM_TXT_018003 
IDS_PROPITEM_TXT_018004 
IDS_PROPITEM_TXT_018005 2016　圣诞礼物箱子
IDS_PROPITEM_TXT_018006	
IDS_PROPITEM_TXT_018007	圣诞节宠物礼箱 2016
IDS_PROPITEM_TXT_018008	
IDS_PROPITEM_TXT_018009	圣诞节武器礼箱A 2016
IDS_PROPITEM_TXT_018010	
IDS_PROPITEM_TXT_018011	圣诞节武器礼箱B 2016
IDS_PROPITEM_TXT_018012	
IDS_PROPITEM_TXT_018013	圣诞节服装礼箱 2016
IDS_PROPITEM_TXT_018014	
IDS_PROPITEM_TXT_018015	圣诞节面具礼箱 2016
IDS_PROPITEM_TXT_018016	
IDS_PROPITEM_TXT_018017	圣诞节高级礼箱 2016
IDS_PROPITEM_TXT_018018	
IDS_PROPITEM_TXT_018019	魔法棒
IDS_PROPITEM_TXT_018020	
IDS_PROPITEM_TXT_018021	翅膀戒指
IDS_PROPITEM_TXT_018022	
IDS_PROPITEM_TXT_018023	竖琴耳环
IDS_PROPITEM_TXT_018024	
IDS_PROPITEM_TXT_018025	天使项链
IDS_PROPITEM_TXT_018026	
IDS_PROPITEM_TXT_018027 天使饰品宝箱
IDS_PROPITEM_TXT_018028	
IDS_PROPITEM_TXT_018029 圣诞老人的礼物
IDS_PROPITEM_TXT_018030	
IDS_PROPITEM_TXT_018031	可爱的小鸡(7日)
IDS_PROPITEM_TXT_018032	
IDS_PROPITEM_TXT_018033	
IDS_PROPITEM_TXT_018034
IDS_PROPITEM_TXT_018035	热腾腾的年糕汤(不可交易)
IDS_PROPITEM_TXT_018036	hp恢复9999的食物		
IDS_PROPITEM_TXT_018037	牛肉汤(不可交易)
IDS_PROPITEM_TXT_018038	fp恢复9999		
IDS_PROPITEM_TXT_018039	四神汤(不可交易)
IDS_PROPITEM_TXT_018040	mp恢复9999		
IDS_PROPITEM_TXT_018041	年糕汤箱子
IDS_PROPITEM_TXT_018042			
IDS_PROPITEM_TXT_018043	见习战士的秘药(不可交易)
IDS_PROPITEM_TXT_018044	力量 + 10, 攻击速度 + 10%, 致命一击 + 10%	
IDS_PROPITEM_TXT_018045	见习法士的秘药(不可交易)
IDS_PROPITEM_TXT_018046	智力 + 10, 增加MP + 10%, 魔法施展时间减少 10%		
IDS_PROPITEM_TXT_018047	见习院士的秘药(不可交易)
IDS_PROPITEM_TXT_018048	敏捷 + 10, 致命一击时，额外伤害 + 10%, 增加HP +10%		
IDS_PROPITEM_TXT_018049	药水套组箱子(不可交易)
IDS_PROPITEM_TXT_018050			
IDS_PROPITEM_TXT_018051	复活的卷轴(不可交易)
IDS_PROPITEM_TXT_018052	角色死亡的时候身上有此物品可原地立即复活并且不会失去经验值.(红人状态下死亡，将会失去原本死亡后所丧失经验值之90%)		
IDS_PROPITEM_TXT_018053	祝福的卷轴(不可交易)
IDS_PROPITEM_TXT_018054	使用之后马上变为祝福状态，祝福状态时死亡不会失去经验值，祝福状态可以维持到角色死亡.(红人状态下死亡，将会失去原本死亡后所丧失经验值之90%)		
IDS_PROPITEM_TXT_018055	祝福与复活卷轴箱子(不可交易)
IDS_PROPITEM_TXT_018056			
IDS_PROPITEM_TXT_018057	唤醒保护的卷轴(不可交易)
IDS_PROPITEM_TXT_018058	可保护道具唤醒的能力值状态。当道具再次进行唤醒时，在一定时间内，可选择原本的能力值状态或是新的能力值状态。		
IDS_PROPITEM_TXT_018059	取消唤醒卷轴(不可交易)
IDS_PROPITEM_TXT_018060	使用已经觉醒效果的道具后,再取消时,将会获得觉醒的机会!!		
IDS_PROPITEM_TXT_018061	唤醒卷轴组(不可交易)
IDS_PROPITEM_TXT_018062			
IDS_PROPITEM_TXT_018063	一般移动地图
IDS_PROPITEM_TXT_018064			
IDS_PROPITEM_TXT_018065	高级吸血之动力(Lv1)(7日)
IDS_PROPITEM_TXT_018066	每当攻击时，吸取对方 HP的动力。	
IDS_PROPITEM_TXT_018067	翅膀戒指
IDS_PROPITEM_TXT_018068	
IDS_PROPITEM_TXT_018069	竖琴耳环
IDS_PROPITEM_TXT_018070	
IDS_PROPITEM_TXT_018071	天使项链
IDS_PROPITEM_TXT_018072	
IDS_PROPITEM_TXT_018073	天使饰品宝箱
IDS_PROPITEM_TXT_018074	
IDS_PROPITEM_TXT_018075	雷因的箱子(To.洁西卡)
IDS_PROPITEM_TXT_018076	洁希卡的巧克力礼物，给雷因的报答。要拒绝呢？还是接受呢？真是好奇，打开看看吧！
IDS_PROPITEM_TXT_018077	雷因的箱子(To.娜娜)
IDS_PROPITEM_TXT_018078	娜娜的巧克力礼物，给雷因的报答。要拒绝呢？还是接受呢？真是好奇，打开看看吧！
IDS_PROPITEM_TXT_018079 长颈鹿帽(男)(不可交易)
IDS_PROPITEM_TXT_018080
IDS_PROPITEM_TXT_018081 长颈鹿衣(男)(不可交易)
IDS_PROPITEM_TXT_018082
IDS_PROPITEM_TXT_018083 长颈鹿手套(男)(不可交易)
IDS_PROPITEM_TXT_018084
IDS_PROPITEM_TXT_018085 长颈鹿鞋子(男)(不可交易)
IDS_PROPITEM_TXT_018086
IDS_PROPITEM_TXT_018087 长颈鹿套装(男)(不可交易)
IDS_PROPITEM_TXT_018088
IDS_PROPITEM_TXT_018089 长颈鹿帽(女)(不可交易)
IDS_PROPITEM_TXT_018090
IDS_PROPITEM_TXT_018091 长颈鹿衣(女)(不可交易)
IDS_PROPITEM_TXT_018092
IDS_PROPITEM_TXT_018093 长颈鹿手套(女)(不可交易)
IDS_PROPITEM_TXT_018094
IDS_PROPITEM_TXT_018095 长颈鹿鞋子(女)(不可交易)
IDS_PROPITEM_TXT_018096
IDS_PROPITEM_TXT_018097 长颈鹿套装(女)(不可交易)
IDS_PROPITEM_TXT_018098
IDS_PROPITEM_TXT_018099 四叶草箱子2017
IDS_PROPITEM_TXT_018100	
IDS_PROPITEM_TXT_018101	黑色蝴蝶结(女) 2017
IDS_PROPITEM_TXT_018102	女性专用黑色蝴蝶结
IDS_PROPITEM_TXT_018103	爱情的信物2017
IDS_PROPITEM_TXT_018104	开启可以得到多样的幸福喔~
IDS_PROPITEM_TXT_018105	红花草礼盒2017
IDS_PROPITEM_TXT_018106	可以随机获得一样道具 
IDS_PROPITEM_TXT_018107	复活节鸡蛋篮子 2017
IDS_PROPITEM_TXT_018108	内有各种不同的鸡蛋
IDS_PROPITEM_TXT_018109	紫色鸡蛋 2017
IDS_PROPITEM_TXT_018110	8分内攻击力增加110
IDS_PROPITEM_TXT_018111	绿色鸡蛋 2017
IDS_PROPITEM_TXT_018112	8分内pvp损害增加6%
IDS_PROPITEM_TXT_018113	蓝色鸡蛋 2017
IDS_PROPITEM_TXT_018114	8分内狩猎时损害增加8%
IDS_PROPITEM_TXT_018115	红色鸡蛋 2017
IDS_PROPITEM_TXT_018116	8分内攻击力增加210
IDS_PROPITEM_TXT_018117	天空蓝鸡蛋 2017
IDS_PROPITEM_TXT_018118	8分内移动速度增加6%
IDS_PROPITEM_TXT_018119	粉红色鸡蛋 2017
IDS_PROPITEM_TXT_018120	8分内攻击力增加5%
IDS_PROPITEM_TXT_018121	黄色鸡蛋 2017
IDS_PROPITEM_TXT_018122	8分内防御率增加6%
IDS_PROPITEM_TXT_018123	白色鸡蛋 2017
IDS_PROPITEM_TXT_018124	8分内近距离攻击隔挡率增加6%
IDS_PROPITEM_TXT_018125	灰色鸡蛋 2017
IDS_PROPITEM_TXT_018126	8分内远距离攻击的隔挡率增加6%
IDS_PROPITEM_TXT_018127	橘色鸡蛋 2017
IDS_PROPITEM_TXT_018128	8分内防御增加180
IDS_PROPITEM_TXT_018129	经验加成卷轴(154)
IDS_PROPITEM_TXT_018130	经验值增加1.5倍，等级限制：121以上
IDS_PROPITEM_TXT_018131	May?May! Box
IDS_PROPITEM_TXT_018132	
IDS_PROPITEM_TXT_018133	饰品防爆卷(不可交易)
IDS_PROPITEM_TXT_018134	精炼饰品前需先使用卷轴，防止因失败造成饰品消失，无法增加精炼成功机率，一张卷轴适用一次(不论成功或失败)。
IDS_PROPITEM_TXT_018135	穿洞精炼卷(不可交易)
IDS_PROPITEM_TXT_018136	穿洞精炼失败时，物品不会消失
IDS_PROPITEM_TXT_018137	唤醒转动卷轴(不可交易)
IDS_PROPITEM_TXT_018138	在使用『唤醒卷轴』、『召唤兽唤醒的卷轴』唤醒的道具素质中，可以选择一个变更为其他的素质。
IDS_PROPITEM_TXT_018139	星星宝箱 2017
IDS_PROPITEM_TXT_018140	
IDS_PROPITEM_TXT_018141	
IDS_PROPITEM_TXT_018142	
IDS_PROPITEM_TXT_018143	圣诞礼物箱子
IDS_PROPITEM_TXT_018144	
IDS_PROPITEM_TXT_018145	圣诞节宠物礼箱
IDS_PROPITEM_TXT_018146	
IDS_PROPITEM_TXT_018147	圣诞节武器礼箱A
IDS_PROPITEM_TXT_018148	
IDS_PROPITEM_TXT_018149	圣诞节武器礼箱B
IDS_PROPITEM_TXT_018150	
IDS_PROPITEM_TXT_018151	圣诞节服装礼箱
IDS_PROPITEM_TXT_018152	
IDS_PROPITEM_TXT_018153	圣诞节面具礼箱
IDS_PROPITEM_TXT_018154	
IDS_PROPITEM_TXT_018155	圣诞节高级礼箱
IDS_PROPITEM_TXT_018156	
IDS_PROPITEM_TXT_018157	翅膀戒指 2017
IDS_PROPITEM_TXT_018158	
IDS_PROPITEM_TXT_018159	竖琴耳环 2017
IDS_PROPITEM_TXT_018160	
IDS_PROPITEM_TXT_018161	天使项链 2017
IDS_PROPITEM_TXT_018162	
IDS_PROPITEM_TXT_018163	天使饰品宝箱 2017
IDS_PROPITEM_TXT_018164	
IDS_PROPITEM_TXT_018165	圣诞老人的礼物 2017
IDS_PROPITEM_TXT_018166	
IDS_PROPITEM_TXT_018167	高级猫咪面具
IDS_PROPITEM_TXT_018168	
IDS_PROPITEM_TXT_018169	初学者支持框
IDS_PROPITEM_TXT_018170	
IDS_PROPITEM_TXT_018171	净化的世界之树单手剑
IDS_PROPITEM_TXT_018172	
IDS_PROPITEM_TXT_018173	净化的世界之树双手剑
IDS_PROPITEM_TXT_018174	
IDS_PROPITEM_TXT_018175	净化的世界之树长剑
IDS_PROPITEM_TXT_018176	
IDS_PROPITEM_TXT_018177	净化的世界之树单手斧
IDS_PROPITEM_TXT_018178	
IDS_PROPITEM_TXT_018179	净化的世界之树双手斧
IDS_PROPITEM_TXT_018180	
IDS_PROPITEM_TXT_018181	净化的世界之树盾
IDS_PROPITEM_TXT_018182	
IDS_PROPITEM_TXT_018183	净化的世界之树拳套
IDS_PROPITEM_TXT_018184	
IDS_PROPITEM_TXT_018185	净化的世界之树法棒
IDS_PROPITEM_TXT_018186	
IDS_PROPITEM_TXT_018187	净化的世界之树法杖
IDS_PROPITEM_TXT_018188	
IDS_PROPITEM_TXT_018189	净化的世界之树令牌
IDS_PROPITEM_TXT_018190	
IDS_PROPITEM_TXT_018191	净化的世界之树十字弓
IDS_PROPITEM_TXT_018192	
IDS_PROPITEM_TXT_018193	净化的世界之树溜刀
IDS_PROPITEM_TXT_018194	
IDS_PROPITEM_TXT_018195	净化的世界之树魔法书
IDS_PROPITEM_TXT_018196	
IDS_PROPITEM_TXT_018197	世界之树爆裂射手靴(女)
IDS_PROPITEM_TXT_018198	
IDS_PROPITEM_TXT_018199	世界之树爆裂射手臂铠(女)
IDS_PROPITEM_TXT_018200	
IDS_PROPITEM_TXT_018201	世界之树爆裂射手头盔(女)
IDS_PROPITEM_TXT_018202	
IDS_PROPITEM_TXT_018203	世界之树爆裂射手衣(女)
IDS_PROPITEM_TXT_018204	
IDS_PROPITEM_TXT_018205	世界之树魔导士靴(女)
IDS_PROPITEM_TXT_018206	
IDS_PROPITEM_TXT_018207	世界之树魔导士臂铠(女)
IDS_PROPITEM_TXT_018208	
IDS_PROPITEM_TXT_018209	世界之树魔导士头盔(女)
IDS_PROPITEM_TXT_018210	
IDS_PROPITEM_TXT_018211	世界之树魔导士衣(女)
IDS_PROPITEM_TXT_018212	
IDS_PROPITEM_TXT_018213	世界之树自然神使靴(女)
IDS_PROPITEM_TXT_018214	
IDS_PROPITEM_TXT_018215	世界之树自然神使臂铠(女)
IDS_PROPITEM_TXT_018216	
IDS_PROPITEM_TXT_018217	世界之树自然神使头盔(女)
IDS_PROPITEM_TXT_018218	
IDS_PROPITEM_TXT_018219	世界之树自然神使衣(女)
IDS_PROPITEM_TXT_018220	
IDS_PROPITEM_TXT_018221	世界之树格斗宗师靴(女)
IDS_PROPITEM_TXT_018222	
IDS_PROPITEM_TXT_018223	世界之树格斗宗师臂铠(女)
IDS_PROPITEM_TXT_018224	
IDS_PROPITEM_TXT_018225	世界之树格斗宗师头盔(女)
IDS_PROPITEM_TXT_018226	
IDS_PROPITEM_TXT_018227	世界之树格斗宗师衣(女)
IDS_PROPITEM_TXT_018228	
IDS_PROPITEM_TXT_018229	世界之树圣殿骑士靴(女)
IDS_PROPITEM_TXT_018230	
IDS_PROPITEM_TXT_018231	世界之树圣殿骑士臂铠(女)
IDS_PROPITEM_TXT_018232	
IDS_PROPITEM_TXT_018233	世界之树圣殿骑士头盔(女)
IDS_PROPITEM_TXT_018234	
IDS_PROPITEM_TXT_018235	世界之树圣殿骑士衣(女)
IDS_PROPITEM_TXT_018236	
IDS_PROPITEM_TXT_018237	世界之树心灵师靴(女)
IDS_PROPITEM_TXT_018238	
IDS_PROPITEM_TXT_018239	世界之树心灵师臂铠(女)
IDS_PROPITEM_TXT_018240	
IDS_PROPITEM_TXT_018241	世界之树心灵师头盔(女)
IDS_PROPITEM_TXT_018242	
IDS_PROPITEM_TXT_018243	世界之树心灵师衣(女)
IDS_PROPITEM_TXT_018244	
IDS_PROPITEM_TXT_018245	世界之树暴风行者靴(女)
IDS_PROPITEM_TXT_018246	
IDS_PROPITEM_TXT_018247	世界之树暴风行者臂铠(女)
IDS_PROPITEM_TXT_018248	
IDS_PROPITEM_TXT_018249	世界之树暴风行者头盔(女)
IDS_PROPITEM_TXT_018250	
IDS_PROPITEM_TXT_018251	世界之树暴风行者衣(女)
IDS_PROPITEM_TXT_018252	
IDS_PROPITEM_TXT_018253	世界之树风之埋伏者靴(女)
IDS_PROPITEM_TXT_018254	
IDS_PROPITEM_TXT_018255	世界之树风之埋伏者臂铠(女)
IDS_PROPITEM_TXT_018256	
IDS_PROPITEM_TXT_018257	世界之树风之埋伏者头盔(女)
IDS_PROPITEM_TXT_018258	
IDS_PROPITEM_TXT_018259	世界之树风之埋伏者衣(女)
IDS_PROPITEM_TXT_018260	
IDS_PROPITEM_TXT_018261	世界之树爆裂射手靴(男)
IDS_PROPITEM_TXT_018262	
IDS_PROPITEM_TXT_018263	世界之树爆裂射手臂铠(男)
IDS_PROPITEM_TXT_018264	
IDS_PROPITEM_TXT_018265	世界之树爆裂射手头盔(男)
IDS_PROPITEM_TXT_018266	
IDS_PROPITEM_TXT_018267	世界之树爆裂射手衣(男)
IDS_PROPITEM_TXT_018268	
IDS_PROPITEM_TXT_018269	世界之树魔导士靴(男)
IDS_PROPITEM_TXT_018270	
IDS_PROPITEM_TXT_018271	世界之树魔导士臂铠(男)
IDS_PROPITEM_TXT_018272	
IDS_PROPITEM_TXT_018273	世界之树魔导士头盔(男)
IDS_PROPITEM_TXT_018274	
IDS_PROPITEM_TXT_018275	世界之树魔导士衣(男)
IDS_PROPITEM_TXT_018276	
IDS_PROPITEM_TXT_018277	世界之树自然神使靴(男)
IDS_PROPITEM_TXT_018278	
IDS_PROPITEM_TXT_018279	世界之树自然神使臂铠(男)
IDS_PROPITEM_TXT_018280	
IDS_PROPITEM_TXT_018281	世界之树自然神使头盔(男)
IDS_PROPITEM_TXT_018282	
IDS_PROPITEM_TXT_018283	世界之树自然神使衣(男)
IDS_PROPITEM_TXT_018284	
IDS_PROPITEM_TXT_018285	世界之树格斗宗师靴(男)
IDS_PROPITEM_TXT_018286	
IDS_PROPITEM_TXT_018287	世界之树格斗宗师臂铠(男)
IDS_PROPITEM_TXT_018288	
IDS_PROPITEM_TXT_018289	世界之树格斗宗师头盔(男)
IDS_PROPITEM_TXT_018290	
IDS_PROPITEM_TXT_018291	世界之树格斗宗师衣(男)
IDS_PROPITEM_TXT_018292	
IDS_PROPITEM_TXT_018293	世界之树圣殿骑士靴(男)
IDS_PROPITEM_TXT_018294	
IDS_PROPITEM_TXT_018295	世界之树圣殿骑士臂铠(男)
IDS_PROPITEM_TXT_018296	
IDS_PROPITEM_TXT_018297	世界之树圣殿骑士头盔(男)
IDS_PROPITEM_TXT_018298	
IDS_PROPITEM_TXT_018299	世界之树圣殿骑士衣(男)
IDS_PROPITEM_TXT_018300	
IDS_PROPITEM_TXT_018301	世界之树心灵师靴(男)
IDS_PROPITEM_TXT_018302	
IDS_PROPITEM_TXT_018303	世界之树心灵师臂铠(男)
IDS_PROPITEM_TXT_018304	
IDS_PROPITEM_TXT_018305	世界之树心灵师头盔(男)
IDS_PROPITEM_TXT_018306	
IDS_PROPITEM_TXT_018307	世界之树心灵师衣(男)
IDS_PROPITEM_TXT_018308	
IDS_PROPITEM_TXT_018309	世界之树暴风行者靴(男)
IDS_PROPITEM_TXT_018310	
IDS_PROPITEM_TXT_018311	世界之树暴风行者臂铠(男)
IDS_PROPITEM_TXT_018312	
IDS_PROPITEM_TXT_018313	世界之树暴风行者头盔(男)
IDS_PROPITEM_TXT_018314	
IDS_PROPITEM_TXT_018315	世界之树暴风行者衣(男)
IDS_PROPITEM_TXT_018316	
IDS_PROPITEM_TXT_018317	世界之树风之埋伏者靴(男)
IDS_PROPITEM_TXT_018318	
IDS_PROPITEM_TXT_018319	世界之树风之埋伏者臂铠(男)
IDS_PROPITEM_TXT_018320	
IDS_PROPITEM_TXT_018321	世界之树风之埋伏者头盔(男)
IDS_PROPITEM_TXT_018322	
IDS_PROPITEM_TXT_018323	世界之树风之埋伏者衣(男)
IDS_PROPITEM_TXT_018324	
IDS_PROPITEM_TXT_018325	闪电石
IDS_PROPITEM_TXT_018326	被闪电击中的石头，在强化服装装备时会使用到。
IDS_PROPITEM_TXT_018327	有电流流动的粉末
IDS_PROPITEM_TXT_018328	用闪电石做成的材料，可在特殊采集地区获得。
IDS_PROPITEM_TXT_018329	保护服装卷轴
IDS_PROPITEM_TXT_018330	强化服装时，防止道具消失。
IDS_PROPITEM_TXT_018331	取消服装镶嵌强化卷轴
IDS_PROPITEM_TXT_018332	使用时，能让最后一次套用在服装镶嵌上的宝石100%消除1个。
IDS_PROPITEM_TXT_018333	石榴石
IDS_PROPITEM_TXT_018334	
IDS_PROPITEM_TXT_018335	绿松石
IDS_PROPITEM_TXT_018336	
IDS_PROPITEM_TXT_018337	蓝玉
IDS_PROPITEM_TXT_018338	
IDS_PROPITEM_TXT_018339	紫水晶
IDS_PROPITEM_TXT_018340	
IDS_PROPITEM_TXT_018341	石榴石碎片
IDS_PROPITEM_TXT_018342	搜集到10个碎片，拿给[采集管理员]寇林斯，将可以获得 1个石榴石。
IDS_PROPITEM_TXT_018343	绿松石碎片
IDS_PROPITEM_TXT_018344	搜集到10个碎片，拿给[采集管理员]寇林斯，将可以获得 1个绿松石。
IDS_PROPITEM_TXT_018345	蓝玉碎片
IDS_PROPITEM_TXT_018346	搜集到10个碎片，拿给[采集管理员]寇林斯，将可以获得 1个蓝玉。
IDS_PROPITEM_TXT_018347	紫水晶碎片
IDS_PROPITEM_TXT_018348	搜集到10个碎片，拿给[采集管理员]寇林斯，将可以获得 1个紫水晶。
IDS_PROPITEM_TXT_018349	闪亮的晶石碎片
IDS_PROPITEM_TXT_018350	搜集到10个碎片，拿给[采集管理员]寇林斯，将可以获得 1个闪亮的晶石。
IDS_PROPITEM_TXT_018351	细沙
IDS_PROPITEM_TXT_018352	
IDS_PROPITEM_TXT_018353	泥土
IDS_PROPITEM_TXT_018354	
IDS_PROPITEM_TXT_018355	土壤营养剂
IDS_PROPITEM_TXT_018356	
IDS_PROPITEM_TXT_018357	土壤中和剂
IDS_PROPITEM_TXT_018358	
IDS_PROPITEM_TXT_018359	品质好的泥土
IDS_PROPITEM_TXT_018360	
IDS_PROPITEM_TXT_018361	世界之树叶
IDS_PROPITEM_TXT_018362	
IDS_PROPITEM_TXT_018363	租借初阶单手剑
IDS_PROPITEM_TXT_018364	
IDS_PROPITEM_TXT_018365	租借初阶单手斧
IDS_PROPITEM_TXT_018366	
IDS_PROPITEM_TXT_018367	租借初阶盾牌
IDS_PROPITEM_TXT_018368	
IDS_PROPITEM_TXT_018369	租借初阶拳套
IDS_PROPITEM_TXT_018370	
IDS_PROPITEM_TXT_018371	租借初阶法棒
IDS_PROPITEM_TXT_018372	
IDS_PROPITEM_TXT_018373	租借初阶法杖
IDS_PROPITEM_TXT_018374	
IDS_PROPITEM_TXT_018375	租借初阶令牌
IDS_PROPITEM_TXT_018376	
IDS_PROPITEM_TXT_018377	租借初阶弓
IDS_PROPITEM_TXT_018378	
IDS_PROPITEM_TXT_018379	租借初阶溜刀
IDS_PROPITEM_TXT_018380	
IDS_PROPITEM_TXT_018381	租借中阶单手剑
IDS_PROPITEM_TXT_018382	
IDS_PROPITEM_TXT_018383	租借中阶双手剑
IDS_PROPITEM_TXT_018384	
IDS_PROPITEM_TXT_018385	租借中阶单手斧
IDS_PROPITEM_TXT_018386	
IDS_PROPITEM_TXT_018387	租借中阶双手斧
IDS_PROPITEM_TXT_018388	
IDS_PROPITEM_TXT_018389	租借中阶盾牌
IDS_PROPITEM_TXT_018390	
IDS_PROPITEM_TXT_018391	租借中阶拳套
IDS_PROPITEM_TXT_018392	
IDS_PROPITEM_TXT_018393	租借中阶法棒
IDS_PROPITEM_TXT_018394	
IDS_PROPITEM_TXT_018395	租借中阶法杖
IDS_PROPITEM_TXT_018396	
IDS_PROPITEM_TXT_018397	租借中阶令牌
IDS_PROPITEM_TXT_018398	
IDS_PROPITEM_TXT_018399	租借中阶弓
IDS_PROPITEM_TXT_018400	
IDS_PROPITEM_TXT_018401	租借中阶溜刀
IDS_PROPITEM_TXT_018402	
IDS_PROPITEM_TXT_018403	租借特殊单手剑
IDS_PROPITEM_TXT_018404	
IDS_PROPITEM_TXT_018405	租借特殊双手剑
IDS_PROPITEM_TXT_018406	
IDS_PROPITEM_TXT_018407	租借特殊单手斧
IDS_PROPITEM_TXT_018408	
IDS_PROPITEM_TXT_018409	租借特殊双手斧
IDS_PROPITEM_TXT_018410	
IDS_PROPITEM_TXT_018411	租借特殊盾牌
IDS_PROPITEM_TXT_018412	
IDS_PROPITEM_TXT_018413	租借特殊拳套
